post_id,titulo,url,fecha,bloque_origen,grupo_depurado,tema_normalizado,categoria,punto_extraido,fragmento_soporte,aplicacion_a_mi_caso,tipo,riesgo,confianza,validar_con_asesor,documentacion_recomendada,accion_recomendada,pregunta_asesor,prioridad_revision,observaciones
135,#Clase 8: Gastos Deducibles (Cuestiones Comunes),https://fiscalizarte.substack.com/p/clase-8-gastos-deducibles-cuestiones,2025-04-13T06:05:17.684Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",Reparaciones y mantenimiento del inmueble.,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
135,#Clase 8: Gastos Deducibles (Cuestiones Comunes),https://fiscalizarte.substack.com/p/clase-8-gastos-deducibles-cuestiones,2025-04-13T06:05:17.684Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","iler por habitaciones... hay propietarios, hay arrendadores que optan por repercutir gastos al inquilino tipo factura de luz, tipo factura de agua, el wifi, etc. ¿Qué quiere decir esto de la repercusión? Pues no quiere decir otra cosa que es el propietario",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
146,Reparaciones en tu edificio alquilado: ¿puedes deducirlas en el IRPF?,https://fiscalizarte.substack.com/p/reparaciones-en-tu-edificio-alquilado,2025-03-18T06:30:50.727Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",Hoy hablamos de un caso que te puede interesar si tienes una propiedad en alquiler y necesitas hacer reparaciones.,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
146,Reparaciones en tu edificio alquilado: ¿puedes deducirlas en el IRPF?,https://fiscalizarte.substack.com/p/reparaciones-en-tu-edificio-alquilado,2025-03-18T06:30:50.727Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.",Asegúrate de que la factura del proveedor,Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
174,¿Alquilas habitaciones en tu vivienda habitual? Así afecta a tu IRPF y a la exención por venta de vivienda habitual,https://fiscalizarte.substack.com/p/alquilas-habitaciones-en-tu-vivienda,2025-01-28T13:03:39.104Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Declarar correctamente el rendimiento del alquiler en IRPF según el criterio explicado en el post.,rendimientos del capital inmobiliario,Puede afectar a cómo montas tu cálculo anual del alquiler por habitaciones.,Fiscal,Medio,Media,Sí,Resumen anual de ingresos | Relación de gastos,Revisar si este criterio encaja con tu forma de declarar el alquiler.,¿Cómo debo aplicar este criterio de rendimiento neto/reducido en mi caso?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
174,¿Alquilas habitaciones en tu vivienda habitual? Así afecta a tu IRPF y a la exención por venta de vivienda habitual,https://fiscalizarte.substack.com/p/alquilas-habitaciones-en-tu-vivienda,2025-01-28T13:03:39.104Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,Amortización del inmueble:,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
174,¿Alquilas habitaciones en tu vivienda habitual? Así afecta a tu IRPF y a la exención por venta de vivienda habitual,https://fiscalizarte.substack.com/p/alquilas-habitaciones-en-tu-vivienda,2025-01-28T13:03:39.104Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",Gastos de reparación y conservación:,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
91,"🏠 Alquilas tu piso por habitaciones… pero, ¿sabes cómo declarar bien la amortización del inmueble?",https://fiscalizarte.substack.com/p/alquilas-tu-piso-por-habitaciones,2025-07-23T11:39:20.141Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,“¿Y cómo aplico correctamente la amortización del inmueble?”,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
91,"🏠 Alquilas tu piso por habitaciones… pero, ¿sabes cómo declarar bien la amortización del inmueble?",https://fiscalizarte.substack.com/p/alquilas-tu-piso-por-habitaciones,2025-07-23T11:39:20.141Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","Más gastos → suministros, comunidad, reparaciones, IBI, seguros… todo proporcional.",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
91,"🏠 Alquilas tu piso por habitaciones… pero, ¿sabes cómo declarar bien la amortización del inmueble?",https://fiscalizarte.substack.com/p/alquilas-tu-piso-por-habitaciones,2025-07-23T11:39:20.141Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.",✔️ Cada contrato de alquiler de habitación genera un,Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,Es reparación o conservación lo destinado a mantener el uso normal del inmueble o sustituir elementos sin mejorar valor o vida útil.,"e compramos para alquilar, los permite deducino aquellos gatos que realizamos de forma regular para que, para mantener el uso normal del inmueble. O, a que yo gato en los que incurrimos para sustituir uno de los elementos por otro, ¿vale? Yo jo, super importante esto y lo pongo en may","Te sirve para clasificar pintura, reposiciones y arreglos ordinarios.",Fiscal,Alto,Alta,Sí,Factura detallada | Descripción técnica | Fotos antes/después,Etiquetar cada factura como reparación o mejora antes de declararla.,¿Esta factura mantiene el uso normal del inmueble o incrementa valor/vida útil?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,Las ampliaciones o mejoras tienen tratamiento distinto y no deben meterse como reparación directa.,"La legislación tributaria nos permite deducirnos como arrendadores de inmuebles, este tipo de gastos por mantenimiento del inmueble, pero NO podemos confundir estos gastos con aquellas actuaciones realizadas al inmueble consideradas como ampliaciones o mejoras del mismo.","Si la actuación eleva calidad, capacidad o vida útil, el riesgo de error es alto.",Fiscal,Alto,Alta,Sí,Factura | Memoria o presupuesto | Comparativa antes/después,Separar físicamente facturas de mejora y de conservación.,¿Esta actuación debe tratarse como mejora amortizable y no como gasto directo?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Ciertos gastos de reparación previos al alquiler o entre arrendamientos pueden ser defendibles si preparan el inmueble para alquilarlo.,"? Se deduce que íntegramente sin proratear entre los días de rendamiento, ¿vale? Es un mucho cuidado también, se permite también deducirme los gatos anterior al nicio de rendamiento y los gatos entre rendamientos, esto me lo pregunta mucha gente, ¿vale? Yo compro un piso, lo tengo que pintar, lo ten",Útil si haces puesta a punto antes de alquilar habitaciones.,Fiscal,Alto,Media,Sí,Factura | Fecha | Prueba de puesta en alquiler,Guardar cronología entre reparación y puesta en alquiler.,¿Hasta qué margen temporal previo al alquiler puedo defender una reparación como deducible?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,No es defendible rescatar reparaciones antiguas ligadas a uso propio previo para deducirlas después.,"a decir que no, pero luego si viene haciendo, a caso una comprobación, un requerimiento, te pedirán factura y te sancionarán, obviamente. No sé, bueno, vuelva a recarcar, porque ya la habéis visto la clase anterior, es muy importante que si en sí se ha gasto de es","Si antes usabas tú el piso, cuidado con llevar a renta gastos viejos de puesta a punto.",Fiscal,Alto,Alta,Sí,Cronología de uso del inmueble | Facturas | Fecha de inicio del alquiler,Separar claramente uso propio y periodo de preparación/alquiler.,¿Desde qué fecha podría Hacienda considerar conectada la reparación con la futura obtención del ingreso?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,El uso propio intermedio puede romper la defensa de ciertos gastos previos o entre arrendamientos.,"epto, podemos hacer un sopropido el piso entre la compre del alquiler, ¿vale? Si hacemos uso propio del piso, la posibilidad aplicamente tipo de gasto desaparece, siempre sí. Y súper importante también que la factura debe costar la dirección del imóla alquilado, ¿vale? Esto también para la comprar e","Si quieres deducir la puesta en alquiler, evita mezclar uso propio intermedio.",Fiscal,Alto,Media,Sí,Cronología de ocupación | Pruebas de no uso propio,Documentar cuándo cesó el uso propio y cuándo empezó la puesta en alquiler.,¿Qué pruebas conviene conservar para acreditar que no hubo uso propio entre la obra y el alquiler?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Documental,La factura debería identificar la dirección del inmueble alquilado.,"pio del piso, la posibilidad aplicamente tipo de gasto desaparece, siempre sí. Y súper importante también que la factura debe costar la dirección del imóla alquilado, ¿vale? Esto también para la comprar el movilitario, es conveniente que en la propia factura, pues aparezca, me den esta dirección per",Refuerza mucho la defensa probatoria de reparaciones y mobiliario.,Documental,Alto,Alta,No,Factura con dirección del inmueble | Justificante bancario,Pedir a proveedores facturas con la dirección exacta del piso alquilado.,"¿Si ya tengo facturas sin dirección, qué soporte adicional refuerza mejor su vinculación al inmueble?",Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
116,#Clase 11: Los gastos de reparación y conservación,https://fiscalizarte.substack.com/p/clase-11-los-gastos-de-reparacion,2025-05-25T06:30:24.594Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Operativo,Llevar control de excesos pendientes para no perder deducción en años posteriores.,"iguales, para que me voy a meterlo de ejercicio siguiente, bueno, pues si tú no rellen esta casiguita, aquí, el año que viene, el programa, no te va a recordar, que tienes pendiente de aplicar esto, vale, estos 6.000 euros, no te van a aparecer año que viene en la casiguita anterior, por lo tanto,","Si gastos no aplicados superan límites, necesitas control anual propio.",Operativo,Medio,Media,Sí,Cuadro anual de pendientes | Copia de declaraciones,Crear hoja de seguimiento de saldos pendientes por inmueble y ejercicio.,¿Cómo conviene documentar y arrastrar a años siguientes los gastos no aplicados?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
201,¿Sabías que puedes deducir los gastos de reparación de tus pisos en alquiler? 🛠️💸,https://fiscalizarte.substack.com/p/sabias-que-puedes-deducir-los-gastos,2024-11-16T08:58:27.157Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","Si tienes inmuebles alquilados y te encargas tú mismo de las reparaciones, ¡esto te interesa! Hoy te cuento cómo puedes deducir estos gastos y qué necesitas para justificarlo ante Hacienda, explicado sin rodeos.",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
201,¿Sabías que puedes deducir los gastos de reparación de tus pisos en alquiler? 🛠️💸,https://fiscalizarte.substack.com/p/sabias-que-puedes-deducir-los-gastos,2024-11-16T08:58:27.157Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","Aquí viene la gran pregunta: ¿cómo justificas que esos gastos son reales? Hacienda te dirá que lo ideal es una factura, pero no te asustes si no tienes todas. También puedes usar otros documentos como:",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
118,#Clase 10: Los intereses y gastos de financiación,https://fiscalizarte.substack.com/p/clase-10-los-intereses-y-gastos-de,2025-05-18T06:30:48.980Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"visto, pues que vuelvan a esa primera clase 9 antes de seguir con esta, pues la dedicamos a ver el tema de la amortización fiscal. En este segundo grupo de gastos, veremos como digo a lo interés y gasto de financiación. ¿Qué quiere decir esto? Cuando yo compro u",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
118,#Clase 10: Los intereses y gastos de financiación,https://fiscalizarte.substack.com/p/clase-10-los-intereses-y-gastos-de,2025-05-18T06:30:48.980Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","carga fiscal. Entonces, son estos gastos junto con los que veremos en la clase siguiente, que son los gastos reparación conservación, son dos grupos de gastos muy importantes por la influencia que tienen la carga fiscal, ¿vale? Como veremos. Entonces, bueno,",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
118,#Clase 10: Los intereses y gastos de financiación,https://fiscalizarte.substack.com/p/clase-10-los-intereses-y-gastos-de,2025-05-18T06:30:48.980Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Intereses hipotecarios,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","ueble, yo tengo el pilado, no, debe quedar claro, no, se debe identificar en la escritura de hipoteca o en el contrato de préstamos, que el préstamos que yo he pedido es para comprar ese inmueble en concreto, ¿vale? Eso, pues bueno, ya sabéis que si haciendo",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
144,#Clase 5: Imputación de Rentas Inmobilirias.,https://fiscalizarte.substack.com/p/clase-5-imputacion-de-rentas-inmobilirias,2025-03-22T07:30:39.824Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"construcción como el del suelo. Como veremos, este valor catastral también se va a utilizar para calcular la amortización fiscal del inmueble, lo veremos en clase siguiente, y en este caso solo se va a tener que coger el valor de la construcción y no el valor d",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
214,No cometas este grave error al declarar tus alquileres,https://fiscalizarte.substack.com/p/no-cometas-este-grave-error-al-declarar,2024-03-07T19:00:34.982Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,amortización de la construcción.,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
214,No cometas este grave error al declarar tus alquileres,https://fiscalizarte.substack.com/p/no-cometas-este-grave-error-al-declarar,2024-03-07T19:00:34.982Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","Estos últimos días, revisando y ordenando las facturas con el objetivo de preparar la próxima declaración de la renta me he vuelto a dar cuenta de la gran olvidada: la amortización fiscal de la construcción…",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
102,#Clase 14: Amortización de las mejoras.,https://fiscalizarte.substack.com/p/clase-14-amortizacion-de-las-mejoras,2025-06-29T07:32:14.965Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,🔹 Qué errores evitar para que no te tumben la amortización.,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
102,#Clase 14: Amortización de las mejoras.,https://fiscalizarte.substack.com/p/clase-14-amortizacion-de-las-mejoras,2025-06-29T07:32:14.965Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",MEJORA y/o REPARACIÓN/CONSERVACIÓN?,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
102,#Clase 14: Amortización de las mejoras.,https://fiscalizarte.substack.com/p/clase-14-amortizacion-de-las-mejoras,2025-06-29T07:32:14.965Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","Hay un gran debate y es que De esa reforma que yo le hago al inmueble habrá conceptos de esa reforma, de esa factura, que se considerarán mejoras, es decir, que tienen el carácter fiscal de mejora para Hacienda y habrá otros conceptos que se consideren gas",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
223,"No entiendo el concepto de amortización de IRPF, ¿Se corresponde con el importe de amortización de la cuota de la hipoteca?",https://fiscalizarte.substack.com/p/no-entiendo-el-concepto-de-amortizacion,2024-01-24T16:20:17.084Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,amortización es un concepto teórico,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
75,🧾 Fiscalidad Inmobiliaria | ¿Cómo se calcula la amortización fiscal de un inmueble heredado y alquilado?,https://fiscalizarte.substack.com/p/fiscalidad-inmobiliaria-como-se-calcula,2025-09-03T12:10:24.885Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,La amortización es uno de los gastos más potentes que puedes aplicar al declarar tus alquileres,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
75,🧾 Fiscalidad Inmobiliaria | ¿Cómo se calcula la amortización fiscal de un inmueble heredado y alquilado?,https://fiscalizarte.substack.com/p/fiscalidad-inmobiliaria-como-se-calcula,2025-09-03T12:10:24.885Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.",📌 Recuerda: es clave documentar bien tanto el valor del ISD como el del IBI por si Hacienda requiere justificantes.,Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
41,#Clase 22: Planificación fiscal con JERO ´´Inversor de la Comunidad Fiscalizarte``,https://fiscalizarte.substack.com/p/clase-22-planificacion-fiscal-con,2025-12-22T11:34:57.308Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"Ingresos por alquiler, gastos, amortizaciones, IRPF… todo lo que duele.",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
224,Directo y al grano!,https://fiscalizarte.substack.com/p/directo-y-al-grano,2024-01-15T15:58:32.989Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,amortización del inmueble,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
224,Directo y al grano!,https://fiscalizarte.substack.com/p/directo-y-al-grano,2024-01-15T15:58:32.989Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",reparación y mantenimiento,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
